UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5346,M17432,L,300.8,309.2,1980,15.5,203,0,0,0,0,0,0
8177,M22531,L,300.1,310.7,1685,32.3,59,0,0,0,0,0,0
451,H33317,L,297.5,310.5,1710,29.9,71,0,0,0,0,0,0
3907,L48023,M,298.5,309.5,1733,20.6,11,0,0,0,0,0,0
7636,M19233,M,301.1,311.3,1521,47.7,66,0,0,0,0,0,0
906,L47722,L,299.4,309.4,1494,39,28,0,0,0,0,0,0
7100,L49060,H,299.1,307.8,1807,30.8,128,0,0,0,0,0,0
4963,L54157,L,302,309.8,1440,49.7,162,0,0,0,0,0,0
5630,L55015,L,300.8,312.5,1683,44.2,53,0,0,0,0,0,0
3687,L48188,L,298.9,309,1408,56.1,67,0,0,0,0,0,0
2191,H33389,L,300.6,310.2,1396,34.3,158,0,0,0,0,0,0
8635,M24550,H,298.9,308.9,1467,33.9,54,0,0,0,0,0,0
1231,L50775,H,299.2,309.1,1760,28.2,52,0,0,0,0,0,0
269,L48139,L,296.7,306.2,1481,52.2,88,0,0,0,1,0,0
8357,L50195,M,301.1,309.6,1395,74.6,89,0,0,0,0,0,0
5533,L52887,L,303.9,313.7,1481,59.3,27,0,0,0,0,0,0
3570,L54768,L,301.7,310.5,1633,39.1,49,0,0,0,0,0,0
7853,L56986,L,302.9,311.3,1575,53.1,52,0,0,0,0,0,0
7129,M21400,L,300.7,310.9,1820,30.4,97,0,0,0,0,0,0
5642,L53588,L,302.6,311.4,1439,47.1,71,0,0,0,0,0,0
1232,L48175,M,297.4,308.3,1308,51.7,138,0,0,0,0,0,0
1321,M23378,L,298.1,309.1,1473,31.5,67,0,0,0,0,0,0
522,L47461,L,298.6,308.5,1619,41.2,145,0,0,0,0,0,0
4692,L52822,L,303,311,1483,50.1,191,0,0,0,0,0,0
4480,M22467,L,300.6,310.9,1359,53.2,31,0,0,0,0,0,0
3672,H35930,L,301.4,311,1615,24.6,61,0,0,0,0,0,0
3104,L50650,H,301.1,310.8,1419,54.4,87,0,0,0,0,0,0
7104,L50760,L,302.6,309.6,1708,32.6,106,0,0,0,0,0,0
9429,L55965,L,297.8,309.1,1846,32,61,0,0,0,0,0,0
2788,M16918,L,300.1,309.6,1684,33.2,194,0,0,0,0,0,0
2044,L52954,L,300.6,311.5,1530,40.9,26,0,0,0,0,0,0
336,L47441,M,295.9,307.7,2886,9.6,208,0,0,0,0,0,0
4285,L53960,L,299.4,310.4,1475,46.7,176,1,0,0,0,0,0
3261,L54892,L,302.6,312.1,1316,57.8,71,0,0,0,0,0,0
7782,L55342,L,302.7,310.8,1674,24.8,50,0,0,0,0,0,0
110,L48162,L,296.5,307.6,2105,33.6,88,0,0,0,0,0,0
2732,L53188,H,303.5,311.1,1781,24.2,50,0,0,0,0,0,0
7573,M16351,H,299.5,308.1,1422,44,60,0,0,0,0,0,0
7300,L54121,L,300.4,311.4,1653,50,149,0,0,0,0,0,0
6819,L50712,L,300.3,310.4,1760,25.3,188,0,0,0,0,0,0
360,L47660,L,298.6,308.5,1588,32.9,153,1,0,0,0,0,0
6963,L52424,L,302,311,1847,62.1,187,0,0,0,0,0,0
5304,L54836,L,301.2,310.7,1465,47.7,187,0,0,0,0,0,0
7281,L55040,L,301.5,310.2,1937,29.3,177,0,0,0,0,0,0
7132,M15944,L,301.7,310.3,1378,44.7,178,0,0,0,0,0,0
382,H33665,M,303.8,312.1,1447,27.9,137,0,0,0,0,0,0
1944,L50965,M,298.9,310.5,1804,13.5,69,0,0,0,0,0,0
6564,L53585,L,302.6,311,1708,45.8,58,0,0,0,0,0,0
7553,L51809,M,300.6,309.6,1447,48.3,163,0,0,0,0,0,0
6725,M21491,L,301.2,309.8,1833,28.4,154,0,0,0,0,0,0
719,H29595,L,297.4,308.2,1779,64.3,55,0,0,0,0,0,0
2042,M16073,L,297.9,307.6,1808,50.8,65,0,0,0,0,0,0
9206,M24781,L,298.6,309.1,1672,39.2,93,0,0,0,0,0,0
4197,L52733,L,302.7,312.6,1689,29.6,80,0,0,0,0,0,0
1767,M21264,L,301.9,309.9,1506,27.3,55,0,0,0,0,0,0
1,L48684,L,296.8,308.3,1633,42.5,93,1,0,0,0,0,0
8836,L53601,L,300.8,311.7,1428,61.5,38,0,0,0,0,0,0
4394,M15356,M,296.4,312.4,1394,33.9,159,0,0,0,0,0,0
5461,L48013,L,296.2,311.1,1556,23.9,34,0,0,0,0,0,0
10000,M24541,L,298.1,310.2,1415,55.9,33,0,0,0,0,0,0
5311,M21259,L,302.7,309.4,1433,29.9,219,0,0,0,0,0,0
395,L51708,M,300.6,308.6,1424,51.8,52,0,0,0,0,0,0
52,L48824,L,298.1,307.7,1384,47.9,80,0,0,0,0,0,0
2627,L48956,L,303.4,308.3,1365,46.5,101,0,0,0,0,0,0
1631,M18543,L,299.2,308.7,1340,47.3,47,0,0,0,0,0,0
486,L47384,L,298.9,307,2259,30.6,124,0,0,0,0,0,0
8424,L55442,L,298.2,309.3,1788,37.5,168,0,0,0,0,0,0
3437,L53188,L,303.7,312.5,1465,42,168,0,0,0,0,0,0
42,L47898,M,298.8,310.6,2278,19.8,70,0,0,0,0,0,0
5364,L51793,L,303.7,312.1,1434,47.2,166,0,0,0,0,0,0
636,M15455,L,297.4,308.3,1610,48.6,16,0,0,0,0,0,0
1752,M15570,H,298.5,308.3,1816,39.2,146,0,0,0,0,0,0
8951,M21780,L,300.4,311.8,1618,53.6,59,0,0,0,0,0,0
8887,H39254,L,298.3,310.3,1884,22,100,0,0,0,0,0,0
7944,M22411,M,300.9,311,1424,48.1,155,0,0,0,0,0,0
2650,L50783,L,300.4,309.2,1487,41.8,17,0,0,0,0,0,0
1348,L50756,L,302.1,311.5,1923,17.9,36,0,0,0,0,0,0
6978,L49255,L,300.9,309.5,1641,29.6,175,0,0,0,0,0,0
3992,L48810,M,303.5,313.1,1438,63.2,10,0,0,0,0,0,0
3772,M22452,L,301.3,311,1549,38.9,199,0,0,0,0,0,0
1060,M19341,L,300.9,311.1,1503,22,197,0,0,0,0,0,0
7512,M22532,L,301,310.9,1425,51.1,58,0,0,0,0,0,0
4753,L48685,M,297.8,309.2,1353,56.2,115,0,0,0,0,0,0
3322,L54618,L,303.2,311,1514,31.2,26,0,0,0,0,0,0
4306,L54869,L,303.4,310.9,1821,18.3,109,0,0,0,0,0,0
3447,L53453,L,302.5,311.1,1532,47.2,200,0,0,0,0,0,0
9298,L55501,L,298.6,309.1,1352,65.6,49,0,0,0,0,0,0
2026,L48602,L,302.8,308,1404,36.3,47,0,0,0,0,0,0
7664,L50979,M,298.8,309.4,1375,33.5,77,0,0,0,0,0,0
8979,L57117,L,298,307.6,1596,29.4,56,0,0,0,0,0,0
838,L51016,L,298.1,310.8,2457,41.8,188,0,0,0,0,0,0
434,L49197,L,298.2,307.5,1427,40.5,59,0,0,0,0,0,0
3088,L55207,L,302,311.2,1408,42,190,0,0,0,0,0,0
1932,L55819,L,298.9,309.6,1373,61.2,53,0,0,0,0,0,0
3053,L53912,M,300.8,309.7,1724,49.8,94,0,0,0,0,0,0
4715,L55228,L,301,311.1,1411,35.7,64,0,0,0,0,0,0
9753,L52733,L,297.9,308.4,1408,61.7,100,0,0,0,0,0,0
8374,L55841,M,299.1,307.8,1885,21.7,110,0,0,0,0,0,0
6793,M18580,M,300.7,311,1707,43.4,80,0,0,0,0,0,0
5645,H37206,M,300.6,310.4,1973,24.7,203,0,0,0,0,0,0
7139,L49723,L,300.4,308.9,1396,63.3,182,0,0,0,0,0,0
2013,M17244,L,302.7,309.2,1832,31.8,140,0,0,0,0,0,0
7385,L55889,L,298.6,309.7,1526,48.1,157,0,0,0,0,0,0
2049,M16843,L,296.8,311.7,1372,33.1,122,0,0,0,1,0,0
1,M15872,L,296,307.7,1491,36.8,138,0,0,0,0,0,0
4359,L54889,L,300.3,311.3,1364,50.1,181,0,0,0,0,0,0
1374,M17482,H,300.9,309,1655,35.6,223,0,0,0,0,0,0
8154,L56606,L,303.7,312.8,1348,60.5,200,0,0,0,0,0,0
4128,L53034,M,302.8,311.7,1483,41.1,58,0,0,0,0,0,0
8306,M23393,L,298.4,307.6,1973,18.2,151,0,0,0,0,0,0
397,M14993,M,297.4,307.3,1503,53.6,138,0,0,0,0,0,0
2024,L47885,L,298.6,309.2,1360,39.8,142,0,0,0,0,0,0
7937,L54776,M,300.8,309.6,1492,48.8,47,0,0,0,1,0,0
3298,M15360,L,298.1,312.1,1608,25,48,0,0,0,0,0,0
7440,L55344,L,300.3,311.5,1500,50.6,38,0,0,0,0,0,0
3069,L51282,L,298.1,309.2,1469,54.5,72,0,0,0,0,0,0
8339,H31666,H,298.1,309.5,1523,48.2,154,0,0,0,0,0,0
1082,L48801,L,299.2,311.6,1390,49.4,77,0,0,0,0,0,0
6687,M21649,L,300.6,309.9,1397,50.7,24,0,0,0,0,0,0
4551,L51277,L,301.5,309.5,1343,44.5,192,0,0,0,0,0,0
8845,L57124,L,298.2,307.2,1480,22.9,137,0,0,0,0,0,0
7581,L50996,L,302,309.3,1553,44.3,49,0,0,0,0,0,0
4458,H37134,L,300.9,311.6,1481,35.6,188,0,0,0,0,0,0
4371,L52559,M,304.1,312.8,1644,28.7,155,0,0,0,0,0,0
1218,L49511,L,300.6,311.1,1432,61.6,53,0,0,0,0,0,0
6965,L48575,L,299.4,310.4,1960,27.9,73,0,0,0,0,0,0
5093,L55220,L,301.2,311.5,1530,46,155,0,0,0,0,0,0
6904,L52796,L,302.7,311.5,1660,49.8,98,0,0,0,0,0,0
2776,H37282,L,300.6,310.6,1540,39,69,0,0,0,0,0,0
3715,L51531,M,301.3,311.7,1432,47,10,0,0,0,0,0,0
1081,H31173,L,297.2,308.2,1357,75.3,160,0,0,0,0,0,0
7934,L55841,L,298.6,310.5,1967,20.1,145,0,0,0,0,0,0
5657,M20184,L,303.8,313,1670,26.7,127,0,0,0,0,0,0
8210,L54536,L,300.3,310.8,1629,30.5,81,0,0,0,0,0,0
3279,M17047,L,298.5,308.2,1477,46.9,91,0,0,0,0,0,0
3959,L47757,L,296.8,310.1,1474,44.8,156,0,0,0,0,0,0
3051,M22586,M,301.1,311.8,1786,33.7,174,0,0,0,0,0,0
4898,L51809,L,303.5,313.1,1365,47.7,102,0,0,0,0,0,0
7846,L56054,L,300.4,309.9,1400,56,57,0,0,0,0,0,0
4409,M20351,L,301.8,312.5,1388,55.3,45,0,0,0,0,0,0
8729,L55739,L,299,309.1,1920,51.8,69,0,0,0,0,0,0
7587,L55228,L,300.6,311,1601,22.6,74,0,0,0,0,0,0
4593,L51871,L,302.7,311.3,1583,32.6,184,0,0,0,0,0,0
3110,M15570,M,298.8,309.6,1383,55.9,194,0,0,0,0,0,0
2408,L48559,L,298.1,307.6,1462,62.9,62,0,0,0,0,0,0
1,L48446,M,298.4,307.7,2211,26.2,75,0,0,0,0,0,0
5779,L51282,L,302.7,311.4,1627,50.2,103,0,0,0,0,0,0
9363,L56609,L,298.3,309.6,1894,29.3,134,0,0,0,0,0,0
8480,H39343,L,299.4,308.2,1729,21.2,49,0,0,0,0,0,0
7181,M23502,M,297.8,308.1,1534,41.9,146,0,0,0,0,0,0
560,L50683,L,302.3,311.1,1308,65.8,224,0,0,0,0,0,0
9216,L56921,L,299.3,307.9,1391,46.7,63,0,0,0,0,0,0
1609,M15032,L,297,309.5,1338,52.7,87,0,0,0,0,0,0
9626,L56639,M,297.1,308.5,1346,30,48,0,0,0,0,0,0
9077,M24657,L,298.6,308.6,1417,48.6,101,0,0,0,0,0,0
5834,H37296,L,300.5,312.5,1602,42.3,149,0,0,0,0,0,0
3779,L53850,L,300.6,309.7,1699,14,194,0,0,0,0,0,0
4912,L55024,L,300.7,311.6,1537,55.4,121,0,0,0,0,0,0
6257,H37537,L,301,311.4,1412,44.3,166,0,0,0,0,0,0
3606,L51882,L,303.2,313.3,1483,37.8,55,0,0,0,0,0,0
9204,L56993,L,297.2,309.2,1781,43.1,125,0,0,0,0,0,0
2335,L54868,H,302.4,311.6,1360,50.9,56,0,0,0,0,0,0
2411,L53848,L,300.5,311.3,1319,53.1,45,0,0,0,0,0,0
5060,L51816,L,303.9,312.5,1477,44.3,215,0,0,0,0,0,0
5921,M22584,M,301,311.6,1546,36,177,0,0,0,0,0,0
7165,L52976,L,301.4,311.2,1484,34.8,139,0,0,0,0,0,0
1649,L49707,L,301.9,309.3,2342,21.2,102,0,0,0,0,0,0
4936,L55100,L,303.7,311.8,1628,40.8,79,0,0,0,0,0,0
4496,L54835,L,300.9,310.4,1622,19,101,0,0,0,0,0,0
8542,H38582,L,298.6,307.5,1740,24.3,104,0,0,0,0,0,0
643,M15377,L,298.2,308.2,1580,34.1,147,0,0,0,0,0,0
9258,M24818,M,298.7,309.3,1575,58.1,50,0,0,0,0,0,0
4032,M20509,L,303.5,311.6,1412,47.2,72,0,0,0,0,0,0
3593,L54855,L,301.9,310.8,1410,46.2,46,0,0,0,0,0,0
2662,M16088,L,298.9,310.9,1597,36.6,203,0,0,0,0,0,0
8222,L51621,L,303.3,312.7,1355,48.1,198,0,0,0,0,0,0
4447,H34028,L,302.7,311.2,1778,33.9,96,0,0,0,0,0,0
1396,L54763,M,300.8,309.5,1345,49.5,208,0,0,0,0,0,0
1510,L48696,H,296.5,307.8,1477,30.3,104,0,0,0,0,0,0
7833,M23389,L,299.1,309.4,1511,44.9,142,0,0,0,0,0,0
7108,L54861,L,302.5,310.7,1634,45.3,38,0,0,0,0,0,0
7217,L50936,L,300.6,311,1386,51.4,193,0,0,0,0,0,0
7082,L55327,L,300.7,312.7,1685,46.4,160,0,0,0,0,0,0
4883,L53756,L,301.1,309.2,1417,54.1,162,0,0,0,0,0,0
8471,H37231,L,300.5,310.4,1385,50.5,123,0,0,0,0,0,0
3203,M19239,L,301.6,309.3,1773,20.5,12,0,0,0,0,0,0
8588,L48932,L,302.7,311.3,1503,57,56,0,0,0,0,0,0
293,M15356,M,296.5,307.6,1912,27.8,57,0,0,0,0,0,0
1149,L50936,M,297.9,309.1,1466,21.1,166,0,0,0,0,0,0
4793,M22339,L,302.7,311.7,1697,36.5,53,0,0,0,0,0,0
7282,L48800,H,299,309.5,1472,33,194,0,0,0,0,0,0
7573,M23273,H,297.9,308.8,1458,52.5,73,0,0,0,0,0,0
4216,L53812,L,300.6,309.8,1357,43.8,107,1,0,0,0,0,0
919,H29441,L,299,310.6,2038,42,141,0,0,0,0,0,0
3030,L49882,L,302.7,311.5,1612,32.4,96,0,0,0,0,0,0
7816,L55501,L,299.2,308.5,1406,47.5,45,0,0,0,0,0,0
3309,M20744,L,303,312.5,1602,25.4,139,0,0,0,0,0,0
2580,L54920,L,300.9,310.4,1663,27.3,50,0,0,0,0,0,0
6831,H37236,L,300.6,311.3,1559,47.8,147,0,0,0,0,0,0
8129,M22472,L,301,312.2,1386,47.6,52,0,0,0,0,0,0
1506,L50891,M,298.3,307.6,1603,37.1,154,0,0,0,0,0,0
7276,L55364,L,300.5,311.8,1383,60.2,93,0,0,0,0,0,0
3959,H33845,M,303.9,313.1,1718,25.9,70,0,0,0,0,0,0
5400,L51746,L,301,312.7,1413,31.8,183,0,0,0,0,0,0
8372,M21397,L,302.8,309.2,1792,36.9,148,0,0,0,0,0,0
448,L48164,L,298.1,307.1,1474,43.5,167,0,0,0,1,0,0
1,M15740,M,296.5,305.8,1483,44.2,124,0,0,0,0,0,0
2679,L50992,M,300.2,311.6,1478,35.1,84,0,0,0,0,0,0
2376,L53857,L,302.9,310.4,1306,45.6,225,1,0,1,0,0,0
9528,L56593,L,298.3,309.4,1336,57.7,78,0,0,0,0,0,0
3390,L51052,M,302.3,311.5,1546,32.3,117,0,0,0,0,0,0
105,L47762,M,297.8,307.5,1453,39.8,71,0,0,0,0,0,0
8951,M24617,L,298.8,309.5,1611,23.5,73,0,0,0,0,0,0
3477,L50620,M,301.2,309.4,1383,50.8,184,0,0,0,0,0,0
7254,M17500,L,299.9,309.3,1458,45.3,40,0,0,0,0,0,0
6641,L53779,L,300.9,310.5,1593,34.7,195,0,0,0,0,0,0
3803,L47529,L,299.6,308.1,1497,45.4,167,0,0,0,0,0,0
4930,L51293,L,299,309.2,1416,46.9,63,0,0,0,0,0,0
1940,M17672,L,298.2,307.8,1635,40.2,132,0,0,0,0,0,0
2362,L50823,M,298.5,310.2,1648,25.4,69,0,0,0,0,0,0
1984,M16088,L,298.6,307.5,1286,64.6,116,0,0,0,0,0,0
1346,L48700,M,296.2,307.8,1670,36.3,67,0,0,0,0,0,0
6094,L55364,L,300.9,310.7,1926,15.7,149,0,0,0,0,0,0
2577,L50876,M,300.6,310.6,1409,40.8,99,0,0,0,0,0,0
1127,L50778,M,297.8,307.6,1677,42.8,191,0,0,0,0,0,0
1112,L50072,L,301.2,309.5,1394,48.1,131,0,0,0,0,0,0
340,H31303,L,297.9,308.4,1756,28.1,22,0,0,0,0,0,0
4053,L50970,L,300.5,310.5,1866,31,192,0,0,0,0,0,0
535,M18969,L,298.5,308.4,1358,55.2,206,0,0,0,0,0,0
1413,L50092,L,296.3,311.1,1576,41,16,0,0,0,0,0,0
2265,H37115,L,301.6,310.8,1364,47.5,105,0,0,0,0,0,0
3638,L50888,L,300.3,310.2,1386,48.2,175,0,0,0,0,0,0
2041,L54911,L,302.5,310.9,1705,40.7,89,0,0,0,0,0,0
3898,L52954,L,303.4,312.6,1531,28.8,20,0,0,0,0,0,0
8499,L51579,L,300.9,310.4,1538,42.5,209,0,0,0,0,0,0
5141,M15356,L,296.4,308.3,1375,49.9,51,0,0,0,0,0,0
7716,M19945,M,303.8,311.6,1422,51.1,177,0,0,0,0,0,0
1046,L50220,L,296.4,309.2,1544,37,45,0,0,0,0,0,0
9603,M24297,M,298.7,308.4,1810,14.7,96,0,0,0,0,0,0
7707,L54843,M,300.7,310.7,1322,57,18,0,0,0,0,0,0
1364,L48741,L,301.5,307.9,1891,18.8,61,0,0,0,0,0,0
8850,L55578,L,300.2,309.6,1328,48.9,84,0,0,0,0,0,0
5742,L55254,L,300.6,311.3,1604,36.7,63,0,0,0,0,0,0
1827,M16344,L,298.7,308.7,1441,19.3,37,0,0,0,0,0,0
6187,L50756,M,300.8,309.2,2276,46.8,211,0,0,0,0,0,0
6693,L54920,L,300.6,310.9,1450,45.8,53,0,0,0,0,0,0
2149,L50967,L,300.5,308.9,1755,39.8,6,0,0,0,0,0,0
3708,M21049,M,300.7,311.6,2013,33.6,33,0,0,0,0,0,0
1555,M22411,L,301.9,311.2,1487,43.2,92,0,0,0,0,0,0
945,L51235,L,302.4,307.3,1512,26.9,166,0,0,0,0,0,0
3681,H37150,L,300.9,310.5,1552,30,177,0,0,0,0,0,0
1142,L56525,L,298.3,309.7,1587,71,77,0,0,0,0,0,0
5288,M20947,M,300.9,311.1,1599,51,67,0,0,0,0,0,0
3754,H35922,L,300.7,312.1,1378,50.5,5,0,0,0,0,0,0
3618,L54699,L,300.9,311.4,1515,38.1,173,0,0,0,0,0,0
356,L51244,L,300.6,309.1,1511,34.7,32,0,0,0,0,0,0
5184,L52268,L,303.5,313.2,1394,50.6,112,0,0,0,0,0,0
2873,L55092,M,300.4,310.8,1599,28.8,80,0,0,0,0,0,0
9053,L57117,L,299.1,309.3,1978,45.3,54,0,0,0,0,0,0
4116,L55331,L,300.9,310.6,1410,37,34,0,0,0,0,0,0
5077,L52978,L,303.8,312.5,1604,45.4,79,0,0,0,0,0,0
1450,L54920,L,301.6,311.8,1350,65.2,30,0,0,0,0,0,0
375,L48139,H,296.2,307.4,1485,25.2,121,0,0,0,0,0,0
4151,L51583,L,301.1,311.1,1327,55.1,212,0,0,0,0,0,0
4081,L48289,L,299.2,308,1864,52,18,0,0,0,0,0,0
6548,L54614,L,302.2,311.5,1661,33.2,56,0,0,0,0,0,0
105,L47739,L,298.5,311,1708,31,83,0,0,0,0,0,0
9159,M24788,L,298,308.8,1986,27.2,10,0,0,0,0,0,0
6175,L55318,L,300.1,311.1,1771,32.8,72,0,0,0,0,0,0
7863,L51174,L,303.8,312.9,1402,46.6,77,0,0,0,0,0,0
4626,L51551,L,302.9,310.9,1890,37.5,158,0,0,0,0,0,0
2638,L49724,L,301.7,309.3,1481,34.5,163,0,0,0,0,0,0
5919,L54123,L,301.6,310.9,1360,51.2,17,0,0,0,0,0,0
4734,M20497,L,303.4,312,1594,23.6,181,0,0,0,0,0,0
223,M15232,L,298.8,308,1351,60.7,62,0,0,0,0,0,0
2962,L48858,M,298.1,307.6,1472,41.8,96,0,0,0,0,0,0
6717,M19239,L,304,309.6,1383,49.1,60,0,0,0,0,0,0
7084,L50524,L,297.5,311.5,1393,40.2,7,0,0,0,0,0,0
5669,M22187,L,301.3,311.5,1243,40.7,194,0,0,0,0,0,0
4908,L53850,L,300.2,311.1,1434,47.6,175,0,0,0,0,0,0
9274,H37799,L,298.8,307.2,1485,48.6,170,0,0,0,0,0,0
8806,L57002,L,298.7,311.8,1438,50.6,78,0,0,0,0,0,0
3357,M18457,L,302.4,311,1741,30.9,108,0,0,0,0,0,0
7830,L55230,L,302.5,311.4,1554,36.3,149,1,0,0,0,0,0
4721,M19213,L,298.6,309.3,2120,23.1,68,0,0,0,0,0,0
2619,M22664,L,300.3,311,1493,29.1,42,0,0,0,0,0,0
1131,L49817,H,299.2,309.5,1412,51.5,90,0,0,0,0,0,0
8129,M20509,L,301,312.4,1809,44.3,64,0,0,0,0,0,0
793,M17146,M,299,308.2,1449,44.9,208,0,0,0,0,0,0
3554,M18522,L,303,310.9,1424,49.3,122,0,0,0,0,0,0
7968,L48922,L,297.7,310.5,1610,42.9,127,0,0,0,0,0,0
3559,M21144,L,301.9,309.4,1500,33.3,116,0,0,0,0,0,0
1396,L50936,L,299.7,309.6,1499,43.8,66,0,0,0,0,0,0
4766,L55211,L,301.8,311.2,1471,50,24,0,0,0,0,0,0
3291,M15659,L,302.5,307.9,1452,32.3,62,0,0,0,0,0,0
572,L50595,L,299.2,308.9,1596,30.5,139,0,0,0,0,0,0
3883,L55255,L,300.8,311.6,1585,43.9,61,0,0,0,0,0,0
1346,M15506,L,298.8,308,1709,33.9,165,0,0,0,0,0,0
5806,M20674,L,303.9,311.3,1705,34.2,65,0,0,0,0,0,0
1950,L52327,M,299.1,312.8,2047,18.2,207,0,0,0,0,0,0
6771,M20138,M,300.2,310.6,1623,34.2,146,0,0,0,0,0,0
3546,L48798,M,298.7,310.4,1444,51.3,17,0,0,0,0,0,0
6704,L57130,L,300.7,311.5,1327,55.3,75,0,0,0,0,0,0
3258,L50747,M,300.6,310.5,1441,50.8,52,0,0,0,0,0,0
2112,M19497,L,298.1,309.9,1375,52.4,60,0,0,0,0,0,0
5497,M21780,M,300.9,311,1644,44.5,21,0,0,0,0,0,0
7520,M24580,L,298.1,308.7,1467,49.3,146,0,0,0,0,0,0
2337,L48390,L,297.7,308.8,1337,47.2,66,0,0,0,0,0,0
2356,L55227,L,300.2,310.8,1431,26.3,65,0,0,0,0,0,0
487,L48968,L,299,308,1800,57.6,78,0,0,0,0,0,0
8235,L51406,L,300,312,1408,53.4,127,0,0,0,0,0,0
6903,L48696,L,301.3,309.5,1384,54,51,0,0,0,0,0,0
4305,L55117,M,301.3,310.7,1721,26.7,197,0,0,0,0,0,0
3835,M15867,L,295.6,308,1435,39.7,188,0,0,0,0,0,0
6067,L53707,M,301,311.2,1684,37.9,92,0,0,0,0,0,0
4235,M23035,L,300.3,312.1,1522,40,56,0,0,0,0,0,0
2732,L50794,L,300.1,308.6,1645,39.5,230,0,0,0,0,0,0
2095,M16484,L,303.2,307.3,1483,44.1,64,0,0,0,0,0,0
293,L48344,L,298.8,308.8,2886,16.1,74,0,0,0,0,0,0
2692,H36642,L,300.6,310.4,1399,26.8,66,0,0,0,0,0,0
420,M15212,L,297.4,308.1,1566,28.2,179,0,0,0,0,0,0
6823,L52329,M,300.8,312.2,1426,47.8,220,0,0,0,0,0,0
1514,M15568,M,297.9,307.5,1876,22.9,78,0,0,0,0,0,0
9420,M23505,L,299,309.1,1289,56.2,52,0,0,0,0,0,0
830,L48689,M,298.6,308.2,1878,43.2,68,0,0,0,0,0,0
1788,M18431,L,302.4,309.3,1542,41.8,174,0,0,0,0,0,0
2934,M18104,L,299.4,310.6,1725,48,8,0,0,0,0,0,0
4985,H29997,L,303.1,307.6,1343,47.7,156,0,0,0,0,0,0
4584,M16589,M,297.8,307.7,1557,47.7,199,0,0,0,0,0,0
2413,L56090,L,299.5,308.5,1493,39.9,58,1,0,0,1,0,0
7798,L56639,L,298.5,309.5,1585,26.8,58,0,0,0,0,0,0
378,L47488,L,298.9,309.7,1329,53.5,154,0,0,0,0,0,0
1676,L50872,L,299.6,310.3,1499,40.9,25,0,0,0,0,0,0
1080,H33166,L,300.3,311.1,1636,56,44,0,0,0,0,0,0
1131,L49720,L,302.1,309.6,1531,16.2,55,0,0,0,0,0,0
6327,L53896,L,300.9,311.5,1309,53.9,159,0,0,0,0,0,0
4584,H37236,L,303.9,312.3,1434,40.8,226,0,0,0,0,0,0
597,H29870,H,297.3,307.2,1487,35.5,33,0,0,0,0,0,0
1917,M16552,M,299.3,309.9,1388,49.1,165,0,0,0,0,0,0
7641,L53349,L,300.6,309.6,1795,22.6,212,0,0,0,0,0,0
1364,M15913,L,298.6,309,1762,19.1,123,0,0,0,0,0,0
4478,L52687,H,301,311.3,1720,42.7,205,0,0,0,0,0,0
4400,L53631,L,300.9,310.9,1346,46,128,0,0,0,0,0,0
1752,L47585,L,299.2,309.2,1717,29.3,73,0,0,0,0,0,0
3552,L50603,L,300.7,311.2,1387,36.7,52,0,0,0,0,0,0
9309,L56489,L,297.4,310.7,1627,53.9,45,0,0,0,0,0,0
4574,L49196,L,297.2,308.2,1319,48.4,15,0,0,0,0,0,0
1528,L48696,M,298.8,307.6,1509,51.5,108,0,0,0,0,0,0
3801,H37328,L,299.9,311.3,1568,54.3,182,0,0,0,0,0,0
922,L47646,M,298,307.2,1493,62.1,150,0,0,0,0,0,0
2450,L51950,M,300.9,310.7,1737,19.5,85,0,0,0,0,0,0
1,M15054,M,296.7,307.5,1679,32.9,98,0,0,0,0,0,0
9328,L56602,L,298.9,308.4,1653,33.9,134,0,0,0,0,0,0
3311,L54865,L,302.8,311.6,1619,32.2,178,0,0,0,0,0,0
7471,H38969,L,298.8,311.3,1407,62.7,20,0,0,0,0,0,0
8326,L51278,L,302.9,310.3,1659,38.8,229,0,0,0,0,0,0
2509,M18120,L,301.9,310.2,1551,42,55,0,0,0,0,0,0
5494,H36889,L,300.8,311.6,1452,42.7,116,0,0,0,0,0,0
5074,M22956,L,302.8,310.6,1345,46.5,63,0,0,0,0,0,0
8136,L54757,M,302.1,312.5,1796,27.6,55,0,0,0,0,0,0
2997,M18795,M,300.2,310.7,1722,21,88,0,0,0,0,0,0
8805,M23505,L,297.7,308.8,1434,63.2,224,0,0,0,0,0,0
4888,M22551,L,303.7,313.1,1552,34.9,205,0,0,0,0,0,0
2603,H31721,L,298.6,308.6,1557,44,146,0,0,0,0,0,0
7958,M15167,L,301.9,311.8,1317,62.3,95,0,0,0,0,0,0
3123,M19969,L,302.3,311.3,1373,51.4,15,0,0,0,0,0,0
323,L48706,M,297.4,308.2,1400,45.8,194,0,0,0,0,0,0
652,L49197,L,298.2,307.9,1596,41,69,0,0,0,0,0,0
2800,H35414,L,302.7,313.2,1409,42.1,162,0,0,0,0,0,0
9217,M23501,L,298.6,308.4,1427,40.7,147,0,0,0,0,0,0
2574,L50228,H,300.7,311.1,1372,46.7,106,0,0,0,0,0,0
5100,L48061,L,298.1,308.9,1553,47,64,0,0,0,0,0,0
